index	max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators
1013	5.0	0.5	10	5	1000
1014	5.0	0.5	10	10	100
1015	5.0	0.5	10	10	500
1016	5.0	0.5	10	10	1000
1017	5.0	0.5	10	20	100
1018	5.0	0.5	10	20	500
1019	5.0	0.5	10	20	1000
1020	5.0	0.5	10	30	100
1021	5.0	0.5	10	30	500
1022	5.0	0.5	10	30	1000
1023	5.0	0.5	10	40	100
1024	5.0	0.5	10	40	500
1025	5.0	0.5	10	40	1000
1026	5.0	0.5	20	2	100
1027	5.0	0.5	20	2	500
1028	5.0	0.5	20	2	1000
1029	5.0	0.5	20	5	100
1030	5.0	0.5	20	5	500
1031	5.0	0.5	20	5	1000
1032	5.0	0.5	20	10	100
1033	5.0	0.5	20	10	500
1034	5.0	0.5	20	10	1000
1035	5.0	0.5	20	20	100
1036	5.0	0.5	20	20	500
1037	5.0	0.5	20	20	1000
1038	5.0	0.5	20	30	100
1039	5.0	0.5	20	30	500
1040	5.0	0.5	20	30	1000
1041	5.0	0.5	20	40	100
1042	5.0	0.5	20	40	500
1043	5.0	0.5	20	40	1000
1044	5.0	0.5	40	2	100
1045	5.0	0.5	40	2	500
1046	5.0	0.5	40	2	1000
1047	5.0	0.5	40	5	100
1048	5.0	0.5	40	5	500
1049	5.0	0.5	40	5	1000
1050	5.0	0.5	40	10	100
1051	5.0	0.5	40	10	500
1052	5.0	0.5	40	10	1000
1053	5.0	0.5	40	20	100
1054	5.0	0.5	40	20	500
1055	5.0	0.5	40	20	1000
1056	5.0	0.5	40	30	100
1057	5.0	0.5	40	30	500
1058	5.0	0.5	40	30	1000
1059	5.0	0.5	40	40	100
1060	5.0	0.5	40	40	500
1061	5.0	0.5	40	40	1000
1062	5.0	0.5	100	2	100
1063	5.0	0.5	100	2	500
1064	5.0	0.5	100	2	1000
1065	5.0	0.5	100	5	100
1066	5.0	0.5	100	5	500
1067	5.0	0.5	100	5	1000
1068	5.0	0.5	100	10	100
1069	5.0	0.5	100	10	500
1070	5.0	0.5	100	10	1000
1071	5.0	0.5	100	20	100
1072	5.0	0.5	100	20	500
1073	5.0	0.5	100	20	1000
1074	5.0	0.5	100	30	100
1075	5.0	0.5	100	30	500
1076	5.0	0.5	100	30	1000
1077	5.0	0.5	100	40	100
1078	5.0	0.5	100	40	500
1079	5.0	0.5	100	40	1000
1080	5.0	0.75	1	2	100
1081	5.0	0.75	1	2	500
1082	5.0	0.75	1	2	1000
1083	5.0	0.75	1	5	100
1084	5.0	0.75	1	5	500
1085	5.0	0.75	1	5	1000
1086	5.0	0.75	1	10	100
1087	5.0	0.75	1	10	500
1088	5.0	0.75	1	10	1000
1089	5.0	0.75	1	20	100
1090	5.0	0.75	1	20	500
1091	5.0	0.75	1	20	1000
1092	5.0	0.75	1	30	100
1093	5.0	0.75	1	30	500
1094	5.0	0.75	1	30	1000
1095	5.0	0.75	1	40	100
1096	5.0	0.75	1	40	500
1097	5.0	0.75	1	40	1000
1098	5.0	0.75	5	2	100
1099	5.0	0.75	5	2	500
1100	5.0	0.75	5	2	1000
1101	5.0	0.75	5	5	100
1102	5.0	0.75	5	5	500
1103	5.0	0.75	5	5	1000
1104	5.0	0.75	5	10	100
1105	5.0	0.75	5	10	500
1106	5.0	0.75	5	10	1000
1107	5.0	0.75	5	20	100
1108	5.0	0.75	5	20	500
1109	5.0	0.75	5	20	1000
1110	5.0	0.75	5	30	100
1111	5.0	0.75	5	30	500
1112	5.0	0.75	5	30	1000
1113	5.0	0.75	5	40	100
1114	5.0	0.75	5	40	500
1115	5.0	0.75	5	40	1000
1116	5.0	0.75	10	2	100
1117	5.0	0.75	10	2	500
1118	5.0	0.75	10	2	1000
1119	5.0	0.75	10	5	100
1120	5.0	0.75	10	5	500
1121	5.0	0.75	10	5	1000
1122	5.0	0.75	10	10	100
1123	5.0	0.75	10	10	500
1124	5.0	0.75	10	10	1000
1125	5.0	0.75	10	20	100
1126	5.0	0.75	10	20	500
1127	5.0	0.75	10	20	1000
1128	5.0	0.75	10	30	100
1129	5.0	0.75	10	30	500
1130	5.0	0.75	10	30	1000
1131	5.0	0.75	10	40	100
1132	5.0	0.75	10	40	500
1133	5.0	0.75	10	40	1000
1134	5.0	0.75	20	2	100
1135	5.0	0.75	20	2	500
1136	5.0	0.75	20	2	1000
1137	5.0	0.75	20	5	100
1138	5.0	0.75	20	5	500
1139	5.0	0.75	20	5	1000
1140	5.0	0.75	20	10	100
1141	5.0	0.75	20	10	500
1142	5.0	0.75	20	10	1000
1143	5.0	0.75	20	20	100
1144	5.0	0.75	20	20	500
1145	5.0	0.75	20	20	1000
1146	5.0	0.75	20	30	100
1147	5.0	0.75	20	30	500
1148	5.0	0.75	20	30	1000
1149	5.0	0.75	20	40	100
1150	5.0	0.75	20	40	500
1151	5.0	0.75	20	40	1000
1152	5.0	0.75	40	2	100
1153	5.0	0.75	40	2	500
1154	5.0	0.75	40	2	1000
1155	5.0	0.75	40	5	100
1156	5.0	0.75	40	5	500
1157	5.0	0.75	40	5	1000
1158	5.0	0.75	40	10	100
1159	5.0	0.75	40	10	500
1160	5.0	0.75	40	10	1000
1161	5.0	0.75	40	20	100
1162	5.0	0.75	40	20	500
1163	5.0	0.75	40	20	1000
1164	5.0	0.75	40	30	100
1165	5.0	0.75	40	30	500
1166	5.0	0.75	40	30	1000
1167	5.0	0.75	40	40	100
1168	5.0	0.75	40	40	500
1169	5.0	0.75	40	40	1000
1170	5.0	0.75	100	2	100
1171	5.0	0.75	100	2	500
1172	5.0	0.75	100	2	1000
1173	5.0	0.75	100	5	100
1174	5.0	0.75	100	5	500
1175	5.0	0.75	100	5	1000
1176	5.0	0.75	100	10	100
1177	5.0	0.75	100	10	500
1178	5.0	0.75	100	10	1000
1179	5.0	0.75	100	20	100
1180	5.0	0.75	100	20	500
1181	5.0	0.75	100	20	1000
1182	5.0	0.75	100	30	100
1183	5.0	0.75	100	30	500
1184	5.0	0.75	100	30	1000
1185	5.0	0.75	100	40	100
1186	5.0	0.75	100	40	500
1187	5.0	0.75	100	40	1000
1188	5.0	0.9	1	2	100
1189	5.0	0.9	1	2	500
1190	5.0	0.9	1	2	1000
1191	5.0	0.9	1	5	100
1192	5.0	0.9	1	5	500
1193	5.0	0.9	1	5	1000
1194	5.0	0.9	1	10	100
1195	5.0	0.9	1	10	500
1196	5.0	0.9	1	10	1000
1197	5.0	0.9	1	20	100
1198	5.0	0.9	1	20	500
1199	5.0	0.9	1	20	1000
1200	5.0	0.9	1	30	100
1201	5.0	0.9	1	30	500
1202	5.0	0.9	1	30	1000
1203	5.0	0.9	1	40	100
1204	5.0	0.9	1	40	500
1205	5.0	0.9	1	40	1000
1206	5.0	0.9	5	2	100
1207	5.0	0.9	5	2	500
1208	5.0	0.9	5	2	1000
1209	5.0	0.9	5	5	100
1210	5.0	0.9	5	5	500
1211	5.0	0.9	5	5	1000
1212	5.0	0.9	5	10	100
1213	5.0	0.9	5	10	500
1214	5.0	0.9	5	10	1000
1215	5.0	0.9	5	20	100
1216	5.0	0.9	5	20	500
1217	5.0	0.9	5	20	1000
1218	5.0	0.9	5	30	100
1219	5.0	0.9	5	30	500
1220	5.0	0.9	5	30	1000
1221	5.0	0.9	5	40	100
1222	5.0	0.9	5	40	500
1223	5.0	0.9	5	40	1000
1224	5.0	0.9	10	2	100
1225	5.0	0.9	10	2	500
1226	5.0	0.9	10	2	1000
1227	5.0	0.9	10	5	100
1228	5.0	0.9	10	5	500
1229	5.0	0.9	10	5	1000
1230	5.0	0.9	10	10	100
1231	5.0	0.9	10	10	500
1232	5.0	0.9	10	10	1000
1233	5.0	0.9	10	20	100
1234	5.0	0.9	10	20	500
1235	5.0	0.9	10	20	1000
1236	5.0	0.9	10	30	100
1237	5.0	0.9	10	30	500
1238	5.0	0.9	10	30	1000
1239	5.0	0.9	10	40	100
1240	5.0	0.9	10	40	500
1241	5.0	0.9	10	40	1000
1242	5.0	0.9	20	2	100
1243	5.0	0.9	20	2	500
1244	5.0	0.9	20	2	1000
1245	5.0	0.9	20	5	100
1246	5.0	0.9	20	5	500
1247	5.0	0.9	20	5	1000
1248	5.0	0.9	20	10	100
1249	5.0	0.9	20	10	500
1250	5.0	0.9	20	10	1000
1251	5.0	0.9	20	20	100
1252	5.0	0.9	20	20	500
1253	5.0	0.9	20	20	1000
1254	5.0	0.9	20	30	100
1255	5.0	0.9	20	30	500
1256	5.0	0.9	20	30	1000
1257	5.0	0.9	20	40	100
1258	5.0	0.9	20	40	500
1259	5.0	0.9	20	40	1000
1260	5.0	0.9	40	2	100
1261	5.0	0.9	40	2	500
1262	5.0	0.9	40	2	1000
1263	5.0	0.9	40	5	100
1264	5.0	0.9	40	5	500
1265	5.0	0.9	40	5	1000
1266	5.0	0.9	40	10	100
1267	5.0	0.9	40	10	500
1268	5.0	0.9	40	10	1000
1269	5.0	0.9	40	20	100
1270	5.0	0.9	40	20	500
1271	5.0	0.9	40	20	1000
1272	5.0	0.9	40	30	100
1273	5.0	0.9	40	30	500
1274	5.0	0.9	40	30	1000
1275	5.0	0.9	40	40	100
1276	5.0	0.9	40	40	500
1277	5.0	0.9	40	40	1000
1278	5.0	0.9	100	2	100
1279	5.0	0.9	100	2	500
1280	5.0	0.9	100	2	1000
1281	5.0	0.9	100	5	100
1282	5.0	0.9	100	5	500
1283	5.0	0.9	100	5	1000
1284	5.0	0.9	100	10	100
1285	5.0	0.9	100	10	500
1286	5.0	0.9	100	10	1000
1287	5.0	0.9	100	20	100
1288	5.0	0.9	100	20	500
1289	5.0	0.9	100	20	1000
1290	5.0	0.9	100	30	100
1291	5.0	0.9	100	30	500
1292	5.0	0.9	100	30	1000
1293	5.0	0.9	100	40	100
1294	5.0	0.9	100	40	500
1295	5.0	0.9	100	40	1000
1296	10.0	0.01	1	2	100
1297	10.0	0.01	1	2	500
1298	10.0	0.01	1	2	1000
1299	10.0	0.01	1	5	100
1300	10.0	0.01	1	5	500
1301	10.0	0.01	1	5	1000
1302	10.0	0.01	1	10	100
1303	10.0	0.01	1	10	500
1304	10.0	0.01	1	10	1000
1305	10.0	0.01	1	20	100
1306	10.0	0.01	1	20	500
1307	10.0	0.01	1	20	1000
1308	10.0	0.01	1	30	100
1309	10.0	0.01	1	30	500
1310	10.0	0.01	1	30	1000
1311	10.0	0.01	1	40	100
1312	10.0	0.01	1	40	500
1313	10.0	0.01	1	40	1000
1314	10.0	0.01	5	2	100
1315	10.0	0.01	5	2	500
1316	10.0	0.01	5	2	1000
1317	10.0	0.01	5	5	100
1318	10.0	0.01	5	5	500
1319	10.0	0.01	5	5	1000
1320	10.0	0.01	5	10	100
1321	10.0	0.01	5	10	500
1322	10.0	0.01	5	10	1000
1323	10.0	0.01	5	20	100
1324	10.0	0.01	5	20	500
1325	10.0	0.01	5	20	1000
1326	10.0	0.01	5	30	100
1327	10.0	0.01	5	30	500
1328	10.0	0.01	5	30	1000
1329	10.0	0.01	5	40	100
1330	10.0	0.01	5	40	500
1331	10.0	0.01	5	40	1000
1332	10.0	0.01	10	2	100
1333	10.0	0.01	10	2	500
1334	10.0	0.01	10	2	1000
1335	10.0	0.01	10	5	100
1336	10.0	0.01	10	5	500
1337	10.0	0.01	10	5	1000
1338	10.0	0.01	10	10	100
1339	10.0	0.01	10	10	500
1340	10.0	0.01	10	10	1000
1341	10.0	0.01	10	20	100
1342	10.0	0.01	10	20	500
1343	10.0	0.01	10	20	1000
1344	10.0	0.01	10	30	100
1345	10.0	0.01	10	30	500
1346	10.0	0.01	10	30	1000
1347	10.0	0.01	10	40	100
1348	10.0	0.01	10	40	500
1349	10.0	0.01	10	40	1000
1350	10.0	0.01	20	2	100
1351	10.0	0.01	20	2	500
1352	10.0	0.01	20	2	1000
1353	10.0	0.01	20	5	100
1354	10.0	0.01	20	5	500
1355	10.0	0.01	20	5	1000
1356	10.0	0.01	20	10	100
1357	10.0	0.01	20	10	500
1358	10.0	0.01	20	10	1000
1359	10.0	0.01	20	20	100
1360	10.0	0.01	20	20	500
1361	10.0	0.01	20	20	1000
1362	10.0	0.01	20	30	100
1363	10.0	0.01	20	30	500
1364	10.0	0.01	20	30	1000
1365	10.0	0.01	20	40	100
1366	10.0	0.01	20	40	500
1367	10.0	0.01	20	40	1000
1368	10.0	0.01	40	2	100
1369	10.0	0.01	40	2	500
1370	10.0	0.01	40	2	1000
1371	10.0	0.01	40	5	100
1372	10.0	0.01	40	5	500
1373	10.0	0.01	40	5	1000
1374	10.0	0.01	40	10	100
1375	10.0	0.01	40	10	500
1376	10.0	0.01	40	10	1000
1377	10.0	0.01	40	20	100
1378	10.0	0.01	40	20	500
1379	10.0	0.01	40	20	1000
1380	10.0	0.01	40	30	100
1381	10.0	0.01	40	30	500
1382	10.0	0.01	40	30	1000
1383	10.0	0.01	40	40	100
1384	10.0	0.01	40	40	500
1385	10.0	0.01	40	40	1000
1386	10.0	0.01	100	2	100
1387	10.0	0.01	100	2	500
1388	10.0	0.01	100	2	1000
1389	10.0	0.01	100	5	100
1390	10.0	0.01	100	5	500
1391	10.0	0.01	100	5	1000
1392	10.0	0.01	100	10	100
1393	10.0	0.01	100	10	500
1394	10.0	0.01	100	10	1000
1395	10.0	0.01	100	20	100
1396	10.0	0.01	100	20	500
1397	10.0	0.01	100	20	1000
1398	10.0	0.01	100	30	100
1399	10.0	0.01	100	30	500
1400	10.0	0.01	100	30	1000
1401	10.0	0.01	100	40	100
1402	10.0	0.01	100	40	500
1403	10.0	0.01	100	40	1000
1404	10.0	0.1	1	2	100
1405	10.0	0.1	1	2	500
1406	10.0	0.1	1	2	1000
1407	10.0	0.1	1	5	100
1408	10.0	0.1	1	5	500
1409	10.0	0.1	1	5	1000
1410	10.0	0.1	1	10	100
1411	10.0	0.1	1	10	500
1412	10.0	0.1	1	10	1000
1413	10.0	0.1	1	20	100
1414	10.0	0.1	1	20	500
1415	10.0	0.1	1	20	1000
1416	10.0	0.1	1	30	100
1417	10.0	0.1	1	30	500
1418	10.0	0.1	1	30	1000
1419	10.0	0.1	1	40	100
1420	10.0	0.1	1	40	500
1421	10.0	0.1	1	40	1000
1422	10.0	0.1	5	2	100
1423	10.0	0.1	5	2	500
1424	10.0	0.1	5	2	1000
1425	10.0	0.1	5	5	100
1426	10.0	0.1	5	5	500
1427	10.0	0.1	5	5	1000
1428	10.0	0.1	5	10	100
1429	10.0	0.1	5	10	500
1430	10.0	0.1	5	10	1000
1431	10.0	0.1	5	20	100
1432	10.0	0.1	5	20	500
1433	10.0	0.1	5	20	1000
1434	10.0	0.1	5	30	100
1435	10.0	0.1	5	30	500
1436	10.0	0.1	5	30	1000
1437	10.0	0.1	5	40	100
1438	10.0	0.1	5	40	500
1439	10.0	0.1	5	40	1000
1440	10.0	0.1	10	2	100
1441	10.0	0.1	10	2	500
1442	10.0	0.1	10	2	1000
1443	10.0	0.1	10	5	100
1444	10.0	0.1	10	5	500
1445	10.0	0.1	10	5	1000
1446	10.0	0.1	10	10	100
1447	10.0	0.1	10	10	500
1448	10.0	0.1	10	10	1000
1449	10.0	0.1	10	20	100
1450	10.0	0.1	10	20	500
1451	10.0	0.1	10	20	1000
1452	10.0	0.1	10	30	100
1453	10.0	0.1	10	30	500
1454	10.0	0.1	10	30	1000
1455	10.0	0.1	10	40	100
1456	10.0	0.1	10	40	500
1457	10.0	0.1	10	40	1000
1458	10.0	0.1	20	2	100
1459	10.0	0.1	20	2	500
1460	10.0	0.1	20	2	1000
1461	10.0	0.1	20	5	100
1462	10.0	0.1	20	5	500
1463	10.0	0.1	20	5	1000
1464	10.0	0.1	20	10	100
1465	10.0	0.1	20	10	500
1466	10.0	0.1	20	10	1000
1467	10.0	0.1	20	20	100
1468	10.0	0.1	20	20	500
1469	10.0	0.1	20	20	1000
1470	10.0	0.1	20	30	100
1471	10.0	0.1	20	30	500
1472	10.0	0.1	20	30	1000
1473	10.0	0.1	20	40	100
1474	10.0	0.1	20	40	500
1475	10.0	0.1	20	40	1000
1476	10.0	0.1	40	2	100
1477	10.0	0.1	40	2	500
1478	10.0	0.1	40	2	1000
1479	10.0	0.1	40	5	100
1480	10.0	0.1	40	5	500
1481	10.0	0.1	40	5	1000
1482	10.0	0.1	40	10	100
1483	10.0	0.1	40	10	500
1484	10.0	0.1	40	10	1000
1485	10.0	0.1	40	20	100
1486	10.0	0.1	40	20	500
1487	10.0	0.1	40	20	1000
1488	10.0	0.1	40	30	100
1489	10.0	0.1	40	30	500
1490	10.0	0.1	40	30	1000
1491	10.0	0.1	40	40	100
1492	10.0	0.1	40	40	500
1493	10.0	0.1	40	40	1000
1494	10.0	0.1	100	2	100
1495	10.0	0.1	100	2	500
1496	10.0	0.1	100	2	1000
1497	10.0	0.1	100	5	100
1498	10.0	0.1	100	5	500
1499	10.0	0.1	100	5	1000
1500	10.0	0.1	100	10	100
1501	10.0	0.1	100	10	500
1502	10.0	0.1	100	10	1000
1503	10.0	0.1	100	20	100
1504	10.0	0.1	100	20	500
1505	10.0	0.1	100	20	1000
1506	10.0	0.1	100	30	100
1507	10.0	0.1	100	30	500
1508	10.0	0.1	100	30	1000
1509	10.0	0.1	100	40	100
1510	10.0	0.1	100	40	500
1511	10.0	0.1	100	40	1000
1512	10.0	0.25	1	2	100
1513	10.0	0.25	1	2	500
1514	10.0	0.25	1	2	1000
1515	10.0	0.25	1	5	100
1516	10.0	0.25	1	5	500
1517	10.0	0.25	1	5	1000
1518	10.0	0.25	1	10	100
1519	10.0	0.25	1	10	500
1520	10.0	0.25	1	10	1000
1521	10.0	0.25	1	20	100
1522	10.0	0.25	1	20	500
1523	10.0	0.25	1	20	1000
1524	10.0	0.25	1	30	100
1525	10.0	0.25	1	30	500
1526	10.0	0.25	1	30	1000
1527	10.0	0.25	1	40	100
1528	10.0	0.25	1	40	500
1529	10.0	0.25	1	40	1000
1530	10.0	0.25	5	2	100
1531	10.0	0.25	5	2	500
1532	10.0	0.25	5	2	1000
1533	10.0	0.25	5	5	100
1534	10.0	0.25	5	5	500
1535	10.0	0.25	5	5	1000
1536	10.0	0.25	5	10	100
1537	10.0	0.25	5	10	500
1538	10.0	0.25	5	10	1000
1539	10.0	0.25	5	20	100
1540	10.0	0.25	5	20	500
1541	10.0	0.25	5	20	1000
1542	10.0	0.25	5	30	100
1543	10.0	0.25	5	30	500
1544	10.0	0.25	5	30	1000
1545	10.0	0.25	5	40	100
1546	10.0	0.25	5	40	500
1547	10.0	0.25	5	40	1000
1548	10.0	0.25	10	2	100
1549	10.0	0.25	10	2	500
1550	10.0	0.25	10	2	1000
1551	10.0	0.25	10	5	100
1552	10.0	0.25	10	5	500
1553	10.0	0.25	10	5	1000
1554	10.0	0.25	10	10	100
1555	10.0	0.25	10	10	500
1556	10.0	0.25	10	10	1000
1557	10.0	0.25	10	20	100
1558	10.0	0.25	10	20	500
1559	10.0	0.25	10	20	1000
1560	10.0	0.25	10	30	100
1561	10.0	0.25	10	30	500
1562	10.0	0.25	10	30	1000
1563	10.0	0.25	10	40	100
1564	10.0	0.25	10	40	500
1565	10.0	0.25	10	40	1000
1566	10.0	0.25	20	2	100
1567	10.0	0.25	20	2	500
1568	10.0	0.25	20	2	1000
1569	10.0	0.25	20	5	100
1570	10.0	0.25	20	5	500
1571	10.0	0.25	20	5	1000
1572	10.0	0.25	20	10	100
1573	10.0	0.25	20	10	500
1574	10.0	0.25	20	10	1000
1575	10.0	0.25	20	20	100
1576	10.0	0.25	20	20	500
1577	10.0	0.25	20	20	1000
1578	10.0	0.25	20	30	100
1579	10.0	0.25	20	30	500
1580	10.0	0.25	20	30	1000
1581	10.0	0.25	20	40	100
1582	10.0	0.25	20	40	500
1583	10.0	0.25	20	40	1000
1584	10.0	0.25	40	2	100
1585	10.0	0.25	40	2	500
1586	10.0	0.25	40	2	1000
1587	10.0	0.25	40	5	100
1588	10.0	0.25	40	5	500
1589	10.0	0.25	40	5	1000
1590	10.0	0.25	40	10	100
1591	10.0	0.25	40	10	500
1592	10.0	0.25	40	10	1000
1593	10.0	0.25	40	20	100
1594	10.0	0.25	40	20	500
1595	10.0	0.25	40	20	1000
1596	10.0	0.25	40	30	100
1597	10.0	0.25	40	30	500
1598	10.0	0.25	40	30	1000
1599	10.0	0.25	40	40	100
1600	10.0	0.25	40	40	500
1601	10.0	0.25	40	40	1000
1602	10.0	0.25	100	2	100
1603	10.0	0.25	100	2	500
1604	10.0	0.25	100	2	1000
1605	10.0	0.25	100	5	100
1606	10.0	0.25	100	5	500
1607	10.0	0.25	100	5	1000
1608	10.0	0.25	100	10	100
1609	10.0	0.25	100	10	500
1610	10.0	0.25	100	10	1000
1611	10.0	0.25	100	20	100
1612	10.0	0.25	100	20	500
1613	10.0	0.25	100	20	1000
1614	10.0	0.25	100	30	100
1615	10.0	0.25	100	30	500
1616	10.0	0.25	100	30	1000
1617	10.0	0.25	100	40	100
1618	10.0	0.25	100	40	500
1619	10.0	0.25	100	40	1000
1620	10.0	0.5	1	2	100
1621	10.0	0.5	1	2	500
1622	10.0	0.5	1	2	1000
1623	10.0	0.5	1	5	100
1624	10.0	0.5	1	5	500
1625	10.0	0.5	1	5	1000
1626	10.0	0.5	1	10	100
1627	10.0	0.5	1	10	500
1628	10.0	0.5	1	10	1000
1629	10.0	0.5	1	20	100
1630	10.0	0.5	1	20	500
1631	10.0	0.5	1	20	1000
1632	10.0	0.5	1	30	100
1633	10.0	0.5	1	30	500
1634	10.0	0.5	1	30	1000
1635	10.0	0.5	1	40	100
1636	10.0	0.5	1	40	500
1637	10.0	0.5	1	40	1000
1638	10.0	0.5	5	2	100
1639	10.0	0.5	5	2	500
1640	10.0	0.5	5	2	1000
1641	10.0	0.5	5	5	100
1642	10.0	0.5	5	5	500
1643	10.0	0.5	5	5	1000
1644	10.0	0.5	5	10	100
1645	10.0	0.5	5	10	500
1646	10.0	0.5	5	10	1000
1647	10.0	0.5	5	20	100
1648	10.0	0.5	5	20	500
1649	10.0	0.5	5	20	1000
1650	10.0	0.5	5	30	100
1651	10.0	0.5	5	30	500
1652	10.0	0.5	5	30	1000
1653	10.0	0.5	5	40	100
1654	10.0	0.5	5	40	500
1655	10.0	0.5	5	40	1000
1656	10.0	0.5	10	2	100
1657	10.0	0.5	10	2	500
1658	10.0	0.5	10	2	1000
1659	10.0	0.5	10	5	100
1660	10.0	0.5	10	5	500
1661	10.0	0.5	10	5	1000
1662	10.0	0.5	10	10	100
1663	10.0	0.5	10	10	500
1664	10.0	0.5	10	10	1000
1665	10.0	0.5	10	20	100
1666	10.0	0.5	10	20	500
1667	10.0	0.5	10	20	1000
1668	10.0	0.5	10	30	100
1669	10.0	0.5	10	30	500
1670	10.0	0.5	10	30	1000
1671	10.0	0.5	10	40	100
1672	10.0	0.5	10	40	500
1673	10.0	0.5	10	40	1000
1674	10.0	0.5	20	2	100
1675	10.0	0.5	20	2	500
1676	10.0	0.5	20	2	1000
1677	10.0	0.5	20	5	100
1678	10.0	0.5	20	5	500
1679	10.0	0.5	20	5	1000
1680	10.0	0.5	20	10	100
1681	10.0	0.5	20	10	500
1682	10.0	0.5	20	10	1000
1683	10.0	0.5	20	20	100
1684	10.0	0.5	20	20	500
1685	10.0	0.5	20	20	1000
1686	10.0	0.5	20	30	100
1687	10.0	0.5	20	30	500
1688	10.0	0.5	20	30	1000
1689	10.0	0.5	20	40	100
1690	10.0	0.5	20	40	500
1691	10.0	0.5	20	40	1000
1692	10.0	0.5	40	2	100
1693	10.0	0.5	40	2	500
1694	10.0	0.5	40	2	1000
1695	10.0	0.5	40	5	100
1696	10.0	0.5	40	5	500
1697	10.0	0.5	40	5	1000
1698	10.0	0.5	40	10	100
1699	10.0	0.5	40	10	500
1700	10.0	0.5	40	10	1000
1701	10.0	0.5	40	20	100
1702	10.0	0.5	40	20	500
1703	10.0	0.5	40	20	1000
1704	10.0	0.5	40	30	100
1705	10.0	0.5	40	30	500
1706	10.0	0.5	40	30	1000
1707	10.0	0.5	40	40	100
1708	10.0	0.5	40	40	500
1709	10.0	0.5	40	40	1000
1710	10.0	0.5	100	2	100
1711	10.0	0.5	100	2	500
1712	10.0	0.5	100	2	1000
1713	10.0	0.5	100	5	100
1714	10.0	0.5	100	5	500
1715	10.0	0.5	100	5	1000
1716	10.0	0.5	100	10	100
1717	10.0	0.5	100	10	500
1718	10.0	0.5	100	10	1000
1719	10.0	0.5	100	20	100
1720	10.0	0.5	100	20	500
1721	10.0	0.5	100	20	1000
1722	10.0	0.5	100	30	100
1723	10.0	0.5	100	30	500
1724	10.0	0.5	100	30	1000
1725	10.0	0.5	100	40	100
1726	10.0	0.5	100	40	500
1727	10.0	0.5	100	40	1000
1728	10.0	0.75	1	2	100
1729	10.0	0.75	1	2	500
1730	10.0	0.75	1	2	1000
1731	10.0	0.75	1	5	100
1732	10.0	0.75	1	5	500
1733	10.0	0.75	1	5	1000
1734	10.0	0.75	1	10	100
1735	10.0	0.75	1	10	500
1736	10.0	0.75	1	10	1000
1737	10.0	0.75	1	20	100
1738	10.0	0.75	1	20	500
1739	10.0	0.75	1	20	1000
1740	10.0	0.75	1	30	100
1741	10.0	0.75	1	30	500
1742	10.0	0.75	1	30	1000
1743	10.0	0.75	1	40	100
1744	10.0	0.75	1	40	500
1745	10.0	0.75	1	40	1000
1746	10.0	0.75	5	2	100
1747	10.0	0.75	5	2	500
1748	10.0	0.75	5	2	1000
1749	10.0	0.75	5	5	100
1750	10.0	0.75	5	5	500
1751	10.0	0.75	5	5	1000
1752	10.0	0.75	5	10	100
1753	10.0	0.75	5	10	500
1754	10.0	0.75	5	10	1000
1755	10.0	0.75	5	20	100
1756	10.0	0.75	5	20	500
1757	10.0	0.75	5	20	1000
1758	10.0	0.75	5	30	100
1759	10.0	0.75	5	30	500
1760	10.0	0.75	5	30	1000
1761	10.0	0.75	5	40	100
1762	10.0	0.75	5	40	500
1763	10.0	0.75	5	40	1000
1764	10.0	0.75	10	2	100
1765	10.0	0.75	10	2	500
1766	10.0	0.75	10	2	1000
1767	10.0	0.75	10	5	100
1768	10.0	0.75	10	5	500
1769	10.0	0.75	10	5	1000
1770	10.0	0.75	10	10	100
1771	10.0	0.75	10	10	500
1772	10.0	0.75	10	10	1000
1773	10.0	0.75	10	20	100
1774	10.0	0.75	10	20	500
1775	10.0	0.75	10	20	1000
1776	10.0	0.75	10	30	100
1777	10.0	0.75	10	30	500
1778	10.0	0.75	10	30	1000
1779	10.0	0.75	10	40	100
1780	10.0	0.75	10	40	500
1781	10.0	0.75	10	40	1000
1782	10.0	0.75	20	2	100
1783	10.0	0.75	20	2	500
1784	10.0	0.75	20	2	1000
1785	10.0	0.75	20	5	100
1786	10.0	0.75	20	5	500
1787	10.0	0.75	20	5	1000
1788	10.0	0.75	20	10	100
1789	10.0	0.75	20	10	500
1790	10.0	0.75	20	10	1000
1791	10.0	0.75	20	20	100
1792	10.0	0.75	20	20	500
1793	10.0	0.75	20	20	1000
1794	10.0	0.75	20	30	100
1795	10.0	0.75	20	30	500
1796	10.0	0.75	20	30	1000
1797	10.0	0.75	20	40	100
1798	10.0	0.75	20	40	500
1799	10.0	0.75	20	40	1000
1800	10.0	0.75	40	2	100
1801	10.0	0.75	40	2	500
1802	10.0	0.75	40	2	1000
1803	10.0	0.75	40	5	100
1804	10.0	0.75	40	5	500
1805	10.0	0.75	40	5	1000
1806	10.0	0.75	40	10	100
1807	10.0	0.75	40	10	500
1808	10.0	0.75	40	10	1000
1809	10.0	0.75	40	20	100
1810	10.0	0.75	40	20	500
1811	10.0	0.75	40	20	1000
1812	10.0	0.75	40	30	100
1813	10.0	0.75	40	30	500
1814	10.0	0.75	40	30	1000
1815	10.0	0.75	40	40	100
1816	10.0	0.75	40	40	500
1817	10.0	0.75	40	40	1000
