	Avg_F2	Avg_GeoMean	Avg_Precision	Avg_ROCAUC	Avg_Recall	Avg_ThrshAcc	index	max_depth	max_features	min_samples_leaf	min_samples_split	n_estimators	run_time
288	0.0	0.061	0.450545	0.794929	0.031439999999999996	0.8726450000000001	779.0	100.0	0.1	500.0	100.0	500.0	3465.054
289	0.145039	0.209	0.49845500000000004	0.826406	0.17222300000000001	0.8822909999999999	166.0	20.0	0.1	50.0	100.0	200.0	1854.465
290	0.21105100000000002	0.258	0.536434	0.848015	0.24391100000000002	0.886862	751.0	100.0	0.1	10.0	50.0	200.0	4645.479
291	0.270019	0.325	0.538814	0.850095	0.305992	0.889608	259.0	20.0	0.49	5.0	50.0	200.0	5738.804
292	0.058330999999999994	0.142	0.5069819999999999	0.826866	0.111351	0.8769440000000001	986.0	300.0	0.03	10.0	2.0	500.0	3283.9570000000003
293	0.136101	0.18899999999999997	0.465008	0.808404	0.15798399999999999	0.8806579999999999	538.0	50.0	0.25	500.0	100.0	200.0	1956.942
294	0.265972	0.321	0.55209	0.8559889999999999	0.302003	0.8900440000000001	800.0	100.0	0.25	5.0	50.0	500.0	7268.701
295	0.18429600000000002	0.22699999999999998	0.47302299999999997	0.814569	0.210119	0.8836139999999999	1193.0	300.0	0.49	500.0	10.0	500.0	6961.779
296	0.319248	0.418	0.557074	0.8582790000000001	0.357105	0.892511	1143.0	300.0	0.49	1.0	10.0	100.0	3247.723
297	0.273448	0.33	0.546028	0.853894	0.310433	0.8900020000000001	849.0	100.0	0.49	1.0	100.0	100.0	4445.624
298	0.0	0.0	0.41774700000000003	0.762584	0.0	0.8726450000000001	710.0	100.0	0.03	500.0	2.0	500.0	2715.085
299	0.21250300000000003	0.26	0.5356609999999999	0.8474	0.24548000000000003	0.886999	1047.0	300.0	0.1	10.0	10.0	100.0	1128.813
300	0.0	0.0	0.429012	0.766552	0.0	0.8726450000000001	35.0	20.0	0.01	10.0	100.0	500.0	1064.4289999999999
301	0.165258	0.221	0.504243	0.830519	0.193688	0.8834569999999999	462.0	50.0	0.1	50.0	50.0	100.0	1179.774
302	0.23453000000000002	0.273	0.514945	0.83899	0.270723	0.8870450000000001	284.0	20.0	0.49	50.0	50.0	500.0	9283.562
303	0.0	0.001	0.45494700000000005	0.786899	6.3e-05	0.8726450000000001	627.0	100.0	0.01	10.0	10.0	100.0	670.72
304	0.266054	0.32	0.551678	0.8559450000000001	0.30136399999999997	0.890021	1100.0	300.0	0.25	5.0	50.0	500.0	7768.024
305	0.279122	0.341	0.541285	0.8511139999999999	0.315289	0.890199	253.0	20.0	0.49	5.0	2.0	200.0	5563.77
306	0.092017	0.183	0.518813	0.8334370000000001	0.14235799999999998	0.8793340000000001	973.0	300.0	0.03	5.0	2.0	200.0	1592.543
307	0.251188	0.292	0.535155	0.848274	0.28648	0.888761	198.0	20.0	0.25	5.0	50.0	100.0	1195.317
308	0.25979	0.313	0.545004	0.8530770000000001	0.295212	0.889433	805.0	100.0	0.25	10.0	2.0	200.0	3281.534
309	0.004718	0.057	0.472916	0.805009	0.031001	0.873006	997.0	300.0	0.03	50.0	2.0	200.0	1486.422
310	0.0	0.0	0.434212	0.770282	0.0	0.8726450000000001	7.0	20.0	0.01	1.0	50.0	200.0	665.456
311	0.004987	0.055	0.474735	0.8059270000000001	0.029905	0.87302	404.0	50.0	0.03	50.0	50.0	500.0	2404.045
312	0.150101	0.258	0.5187689999999999	0.833464	0.198562	0.8829629999999999	663.0	100.0	0.03	1.0	10.0	100.0	1043.001
313	0.235619	0.27699999999999997	0.51575	0.8396530000000001	0.271179	0.887008	885.0	100.0	0.49	50.0	100.0	100.0	1560.97
314	0.266546	0.32	0.548769	0.8551139999999999	0.30214	0.890006	498.0	50.0	0.25	5.0	50.0	100.0	2158.229
315	0.269611	0.326	0.536435	0.849142	0.306358	0.889481	269.0	20.0	0.49	10.0	10.0	500.0	11411.167
316	0.053732	0.14300000000000002	0.503498	0.824788	0.107277	0.8765569999999999	381.0	50.0	0.03	5.0	100.0	100.0	736.21
317	0.0	0.0	0.4309	0.768401	0.0	0.8726450000000001	337.0	50.0	0.01	50.0	2.0	200.0	840.018
318	0.0	0.0	0.412472	0.762415	0.0	0.8726450000000001	717.0	100.0	0.03	500.0	100.0	100.0	616.335
319	0.161709	0.21899999999999997	0.5055569999999999	0.830634	0.190458	0.883251	1063.0	300.0	0.1	50.0	50.0	200.0	1790.4779999999998
320	0.174765	0.23399999999999999	0.5219239999999999	0.839676	0.208806	0.8844559999999999	133.0	20.0	0.1	5.0	2.0	200.0	3764.3520000000003
321	0.184575	0.22699999999999998	0.47296800000000006	0.814519	0.209314	0.883657	299.0	20.0	0.49	500.0	100.0	500.0	5531.235
322	0.0	0.001	0.45320299999999997	0.7847	6.8e-05	0.8726450000000001	933.0	300.0	0.01	10.0	100.0	100.0	476.417
323	0.141246	0.207	0.49796599999999996	0.8262149999999999	0.169598	0.882083	157.0	20.0	0.1	50.0	2.0	200.0	1202.997
324	0.235686	0.27399999999999997	0.513885	0.838599	0.271276	0.887028	276.0	20.0	0.49	50.0	2.0	100.0	2490.308
325	0.0	0.0	0.386787	0.7341340000000001	0.0	0.8726450000000001	649.0	100.0	0.01	500.0	2.0	200.0	582.29
326	0.25516500000000003	0.295	0.54476	0.853044	0.290047	0.8892450000000001	1102.0	300.0	0.25	5.0	100.0	200.0	4239.878
327	0.00010700000000000001	0.07	0.45083199999999995	0.795613	0.039174	0.872654	1075.0	300.0	0.1	500.0	50.0	200.0	1886.964
328	0.20338399999999998	0.253	0.534083	0.8467030000000001	0.237227	0.886338	1055.0	300.0	0.1	10.0	100.0	500.0	5172.911
329	0.083582	0.16699999999999998	0.51793	0.832752	0.13328399999999999	0.878756	980.0	300.0	0.03	5.0	50.0	500.0	3524.1890000000003
330	0.170123	0.22899999999999998	0.521119	0.8393860000000001	0.204029	0.8841459999999999	128.0	20.0	0.1	1.0	50.0	500.0	3340.864
331	0.0	0.0	0.44946400000000003	0.7888149999999999	0.0	0.8726450000000001	99.0	20.0	0.03	50.0	10.0	100.0	532.03
332	0.062692	0.145	0.507791	0.827541	0.114633	0.877225	989.0	300.0	0.03	10.0	10.0	500.0	2342.474
333	0.0	0.0	0.43350299999999997	0.770708	0.0	0.8726450000000001	646.0	100.0	0.01	50.0	100.0	200.0	1066.796
334	0.0	0.0	0.385287	0.732426	0.0	0.8726450000000001	52.0	20.0	0.01	500.0	10.0	200.0	618.511
335	0.13851	0.191	0.46469399999999994	0.808281	0.158994	0.880914	829.0	100.0	0.25	500.0	2.0	200.0	2179.218
336	0.0	0.0	0.372971	0.7246199999999999	0.0	0.8726450000000001	54.0	20.0	0.01	500.0	50.0	100.0	381.32599999999996
337	0.0	0.001	0.423074	0.7674489999999999	1.7e-05	0.8726450000000001	2.0	20.0	0.01	1.0	2.0	500.0	1589.4089999999999
338	0.166212	0.226	0.516792	0.837116	0.198665	0.883791	131.0	20.0	0.1	1.0	100.0	500.0	4464.07
339	0.20565300000000003	0.252	0.5342819999999999	0.8465290000000001	0.237433	0.8865350000000001	1054.0	300.0	0.1	10.0	100.0	200.0	3507.55
340	0.28372600000000003	0.35100000000000003	0.555631	0.8582209999999999	0.32066	0.890976	548.0	50.0	0.49	1.0	50.0	500.0	13009.687
341	0.2593	0.309	0.540161	0.850082	0.294635	0.889365	193.0	20.0	0.25	5.0	2.0	200.0	3216.7729999999997
342	0.279197	0.34	0.540521	0.8508819999999999	0.314981	0.8901450000000001	256.0	20.0	0.49	5.0	10.0	200.0	6211.314
343	0.24968600000000002	0.28300000000000003	0.5418689999999999	0.8515209999999999	0.28419099999999997	0.888915	815.0	100.0	0.25	10.0	100.0	500.0	7451.935
344	0.267365	0.35	0.55319	0.855153	0.303419	0.890489	423.0	50.0	0.1	1.0	10.0	100.0	1300.056
345	0.0	0.0	0.45404799999999995	0.784205	0.0	0.8726450000000001	329.0	50.0	0.01	10.0	10.0	500.0	2267.9139999999998
346	0.07611	0.16399999999999998	0.512706	0.83026	0.12736	0.8781909999999999	370.0	50.0	0.03	1.0	100.0	200.0	1496.149
347	4e-06	0.015	0.47763	0.805632	0.001912	0.8726459999999999	64.0	20.0	0.03	1.0	10.0	200.0	827.921
348	0.215781	0.253	0.512678	0.836675	0.245394	0.886274	221.0	20.0	0.25	50.0	10.0	500.0	6966.948
349	0.058588999999999995	0.14300000000000002	0.502581	0.824617	0.10903399999999999	0.8768799999999999	687.0	100.0	0.03	10.0	10.0	100.0	894.826
350	0.235118	0.275	0.5142180000000001	0.8387459999999999	0.27050599999999997	0.887001	287.0	20.0	0.49	50.0	100.0	500.0	7978.215
351	0.142258	0.20800000000000002	0.49723500000000004	0.825485	0.17038599999999998	0.8821120000000001	162.0	20.0	0.1	50.0	50.0	100.0	1114.83
352	0.0	0.0	0.432821	0.769609	0.0	0.8726450000000001	344.0	50.0	0.01	50.0	50.0	500.0	1669.451
353	0.0	0.002	0.471395	0.802564	0.000171	0.8726450000000001	86.0	20.0	0.03	10.0	2.0	500.0	2143.666
354	0.269254	0.359	0.553816	0.855108	0.30630599999999997	0.8906280000000001	723.0	100.0	0.1	1.0	10.0	100.0	1654.844
355	0.216203	0.254	0.514888	0.8380350000000001	0.24583400000000002	0.8863469999999999	827.0	100.0	0.25	50.0	100.0	500.0	8216.683
356	0.216651	0.254	0.514314	0.837822	0.246496	0.88633	1120.0	300.0	0.25	50.0	10.0	200.0	4402.309
357	0.27339	0.32899999999999996	0.547501	0.854483	0.30894299999999997	0.89007	1151.0	300.0	0.49	1.0	100.0	500.0	11971.055
358	0.18521500000000002	0.228	0.472815	0.814495	0.211511	0.88364	590.0	50.0	0.49	500.0	2.0	500.0	8758.546999999999
359	0.25518	0.305	0.5436300000000001	0.8525799999999999	0.29076	0.889173	1112.0	300.0	0.25	10.0	50.0	500.0	7513.933000000001
360	0.284192	0.348	0.548203	0.855093	0.319336	0.8905770000000001	558.0	50.0	0.49	5.0	50.0	100.0	2316.8179999999998
361	0.0	0.0	0.43056700000000003	0.767451	0.0	0.8726450000000001	22.0	20.0	0.01	5.0	100.0	200.0	835.5210000000001
362	0.268737	0.361	0.552212	0.854952	0.305981	0.8904790000000001	1023.0	300.0	0.1	1.0	10.0	100.0	1263.568
363	0.252193	0.294	0.536882	0.8488040000000001	0.288066	0.88875	186.0	20.0	0.25	1.0	50.0	100.0	1733.2379999999998
364	0.0	0.0	0.385168	0.732427	0.0	0.8726450000000001	955.0	300.0	0.01	500.0	50.0	200.0	609.8340000000001
365	0.000443	0.066	0.447949	0.794316	0.037005	0.8726799999999999	171.0	20.0	0.1	500.0	10.0	100.0	723.06
366	0.0	0.0	0.45151099999999994	0.782615	0.0	0.8726450000000001	334.0	50.0	0.01	10.0	100.0	200.0	1024.136
367	0.0	0.0	0.377161	0.728349	0.0	0.8726450000000001	51.0	20.0	0.01	500.0	10.0	100.0	295.61
368	0.20987600000000003	0.258	0.538924	0.848714	0.243625	0.886914	742.0	100.0	0.1	5.0	100.0	200.0	2390.616
369	0.216481	0.253	0.511884	0.8366	0.24649000000000001	0.8862700000000001	216.0	20.0	0.25	50.0	2.0	100.0	1862.469
370	0.0	0.0	0.416259	0.757355	0.0	0.8726450000000001	43.0	20.0	0.01	50.0	50.0	200.0	707.551
371	0.23573899999999998	0.29100000000000004	0.549994	0.8538450000000001	0.270757	0.8886850000000001	733.0	100.0	0.1	5.0	2.0	200.0	2277.258
372	0.0	0.006	0.46919399999999994	0.794491	0.000936	0.8726450000000001	914.0	300.0	0.01	5.0	2.0	500.0	2207.424
373	0.26813000000000003	0.32899999999999996	0.55586	0.8579040000000001	0.30577	0.890367	1088.0	300.0	0.25	1.0	50.0	500.0	9959.645
374	0.049466	0.136	0.503784	0.825003	0.10343	0.8763120000000001	389.0	50.0	0.03	10.0	10.0	500.0	2967.893
375	0.0	0.0	0.43069300000000005	0.768097	0.0	0.8726450000000001	16.0	20.0	0.01	5.0	10.0	200.0	701.441
376	0.23540300000000003	0.27699999999999997	0.5162180000000001	0.839894	0.271031	0.8870299999999999	1187.0	300.0	0.49	50.0	100.0	500.0	10624.427
377	0.13783099999999998	0.18600000000000003	0.465499	0.808512	0.156962	0.8809	837.0	100.0	0.25	500.0	100.0	100.0	1347.7179999999998
378	0.040516	0.128	0.5019779999999999	0.823501	0.096113	0.87564	395.0	50.0	0.03	10.0	100.0	500.0	2587.002
379	0.216906	0.253	0.51473	0.8380340000000001	0.24565700000000001	0.8863969999999999	818.0	100.0	0.25	50.0	2.0	500.0	9826.067
380	0.137507	0.191	0.46491099999999996	0.808196	0.15817799999999999	0.8808379999999999	231.0	20.0	0.25	500.0	10.0	100.0	1068.182
381	0.275418	0.336	0.541959	0.852506	0.310684	0.8898780000000001	870.0	100.0	0.49	10.0	50.0	100.0	3284.2509999999997
382	0.280956	0.35100000000000003	0.554225	0.856984	0.316648	0.8908940000000001	496.0	50.0	0.25	5.0	10.0	200.0	3662.994
383	0.235229	0.29	0.5494829999999999	0.8534280000000001	0.270021	0.8887520000000001	736.0	100.0	0.1	5.0	10.0	200.0	2191.909
384	0.0	0.068	0.45083999999999996	0.795614	0.038415	0.8726450000000001	475.0	50.0	0.1	500.0	50.0	200.0	1477.861
385	0.0	0.0	0.421893	0.763181	0.0	0.8726450000000001	24.0	20.0	0.01	10.0	2.0	100.0	467.45099999999996
386	0.18554	0.22899999999999998	0.47297100000000003	0.8145789999999999	0.21220799999999998	0.8836860000000001	891.0	100.0	0.49	500.0	10.0	100.0	2282.765
387	0.0	0.0	0.41642299999999993	0.7576609999999999	0.0	0.8726450000000001	47.0	20.0	0.01	50.0	100.0	500.0	1112.654
388	0.247991	0.292	0.534852	0.847675	0.28344400000000003	0.888558	208.0	20.0	0.25	10.0	10.0	200.0	2953.062
389	0.214094	0.26	0.537179	0.8481879999999999	0.246444	0.887073	745.0	100.0	0.1	10.0	2.0	200.0	2103.18
390	0.0	0.0	0.376044	0.72645	0.0	0.8726450000000001	357.0	50.0	0.01	500.0	100.0	100.0	357.228
391	0.0	0.057	0.450874	0.79505	0.029854000000000002	0.8726450000000001	170.0	20.0	0.1	500.0	2.0	500.0	2849.4040000000005
392	0.28407899999999997	0.35	0.5554979999999999	0.8580469999999999	0.32002600000000003	0.891124	1148.0	300.0	0.49	1.0	50.0	500.0	18700.868000000002
393	0.0	0.0	0.414992	0.761847	0.0	0.8726450000000001	417.0	50.0	0.03	500.0	100.0	100.0	641.189
394	0.0	0.0	0.37790999999999997	0.729412	0.0	0.8726450000000001	354.0	50.0	0.01	500.0	50.0	100.0	324.492
395	0.21623699999999998	0.253	0.511494	0.8363870000000001	0.24574200000000002	0.8862190000000001	225.0	20.0	0.25	50.0	100.0	100.0	1433.606
396	0.0	0.0	0.460764	0.789482	1.7e-05	0.8726450000000001	322.0	50.0	0.01	5.0	100.0	200.0	1121.431
397	0.18577	0.22699999999999998	0.47279399999999994	0.8145180000000001	0.210204	0.883747	295.0	20.0	0.49	500.0	50.0	200.0	2530.916
398	0.165131	0.225	0.516475	0.8370629999999999	0.19811700000000002	0.8837309999999999	152.0	20.0	0.1	10.0	50.0	500.0	4456.595
399	0.141983	0.207	0.497713	0.8260959999999999	0.169205	0.882115	163.0	20.0	0.1	50.0	50.0	200.0	2625.071
400	0.0	0.0	0.42773199999999995	0.7679600000000001	0.0	0.8726450000000001	645.0	100.0	0.01	50.0	100.0	100.0	388.37
401	0.134752	0.18899999999999997	0.465149	0.808231	0.15700799999999998	0.880742	530.0	50.0	0.25	500.0	2.0	500.0	4679.157999999999
402	0.236477	0.282	0.5159199999999999	0.8396950000000001	0.271556	0.887016	576.0	50.0	0.49	50.0	2.0	100.0	1876.453
403	0.169666	0.23	0.51964	0.8385819999999999	0.204566	0.8840450000000001	139.0	20.0	0.1	5.0	50.0	200.0	1612.477
404	0.138944	0.18899999999999997	0.46518400000000004	0.808756	0.157853	0.8808530000000001	828.0	100.0	0.25	500.0	2.0	100.0	1156.8419999999999
405	0.0	0.0	0.386114	0.732488	0.0	0.8726450000000001	956.0	300.0	0.01	500.0	50.0	500.0	1747.3
406	0.0	0.0	0.42621899999999996	0.766297	0.0	0.8726450000000001	342.0	50.0	0.01	50.0	50.0	100.0	461.358
407	0.259641	0.314	0.5450189999999999	0.853073	0.294715	0.8894569999999999	809.0	100.0	0.25	10.0	10.0	500.0	10182.385
408	0.161433	0.21899999999999997	0.505347	0.830549	0.189425	0.883302	764.0	100.0	0.1	50.0	50.0	500.0	6036.939
409	0.23972800000000002	0.272	0.531848	0.8464309999999999	0.275802	0.8879879999999999	215.0	20.0	0.25	10.0	100.0	500.0	8262.396999999999
410	0.08572	0.175	0.513083	0.8307479999999999	0.136097	0.8787790000000001	366.0	50.0	0.03	1.0	50.0	100.0	1032.349
411	0.0	0.0	0.383827	0.731383	0.0	0.8726450000000001	352.0	50.0	0.01	500.0	10.0	200.0	630.646
412	0.0	0.057999999999999996	0.45052700000000007	0.794944	0.029118	0.8726450000000001	1076.0	300.0	0.1	500.0	50.0	500.0	4067.453
413	0.256198	0.306	0.544531	0.8527020000000001	0.291588	0.8892690000000001	512.0	50.0	0.25	10.0	50.0	500.0	8672.946
414	0.046202	0.132	0.499266	0.822544	0.100411	0.8760319999999999	393.0	50.0	0.03	10.0	100.0	100.0	677.186
415	0.266986	0.32299999999999995	0.533941	0.848126	0.303087	0.889329	270.0	20.0	0.49	10.0	50.0	100.0	2038.694
416	0.23625300000000002	0.276	0.516655	0.839957	0.271464	0.8871040000000001	578.0	50.0	0.49	50.0	2.0	500.0	10689.024
417	0.14166900000000002	0.195	0.46496000000000004	0.808405	0.161705	0.880977	228.0	20.0	0.25	500.0	2.0	100.0	1426.932
418	6e-06	0.006999999999999999	0.46401800000000004	0.793118	0.001501	0.8726459999999999	618.0	100.0	0.01	5.0	50.0	100.0	542.924
419	0.0	0.0	0.438532	0.772774	0.0	0.8726450000000001	8.0	20.0	0.01	1.0	50.0	500.0	1141.491
420	0.0	0.0	0.386414	0.733087	0.0	0.8726450000000001	653.0	100.0	0.01	500.0	10.0	500.0	999.8919999999999
421	0.215493	0.253	0.512509	0.8365950000000001	0.245486	0.8862040000000001	220.0	20.0	0.25	50.0	10.0	200.0	2677.9109999999996
422	0.073724	0.159	0.512495	0.830148	0.12491700000000001	0.878006	371.0	50.0	0.03	1.0	100.0	500.0	3864.583
423	0.184254	0.22699999999999998	0.47271199999999997	0.814411	0.21030100000000002	0.8836040000000001	888.0	100.0	0.49	500.0	2.0	100.0	1362.664
424	0.21065100000000003	0.257	0.534175	0.846886	0.24338600000000002	0.88675	450.0	50.0	0.1	10.0	50.0	100.0	1145.611
425	0.0	0.0	0.448696	0.78945	6e-06	0.8726450000000001	102.0	20.0	0.03	50.0	50.0	100.0	980.72
426	0.18453599999999998	0.228	0.473067	0.81462	0.210267	0.883685	1198.0	300.0	0.49	500.0	100.0	200.0	2722.452
427	0.030698000000000003	0.132	0.45010600000000006	0.789033	0.070979	0.8746149999999999	903.0	300.0	0.01	1.0	10.0	100.0	646.951
428	0.0	0.009000000000000001	0.475933	0.805337	0.000976	0.8726450000000001	67.0	20.0	0.03	1.0	50.0	200.0	873.885
429	0.26045999999999997	0.316	0.544534	0.85296	0.29587399999999997	0.889534	808.0	100.0	0.25	10.0	10.0	200.0	3611.365
430	0.0	0.0	0.411106	0.758071	0.0	0.8726450000000001	117.0	20.0	0.03	500.0	100.0	100.0	553.664
431	0.0	0.0	0.452784	0.7843180000000001	0.0	0.8726450000000001	325.0	50.0	0.01	10.0	2.0	200.0	771.198
432	0.27170700000000003	0.326	0.545008	0.85351	0.308093	0.889825	1162.0	300.0	0.49	5.0	100.0	200.0	3594.303
433	0.24939299999999998	0.28600000000000003	0.540596	0.8511559999999999	0.283792	0.888793	814.0	100.0	0.25	10.0	100.0	200.0	5150.623
434	0.000917	0.055	0.44745100000000004	0.793743	0.028295999999999998	0.872711	771.0	100.0	0.1	500.0	10.0	100.0	757.3810000000001
435	0.20358900000000002	0.253	0.53433	0.8466600000000001	0.23754699999999998	0.886401	755.0	100.0	0.1	10.0	100.0	500.0	4652.965
436	0.267212	0.322	0.54896	0.8550180000000001	0.303128	0.8900239999999999	798.0	100.0	0.25	5.0	50.0	100.0	2491.724
437	1.2e-05	0.063	0.45073599999999997	0.795165	0.034562999999999997	0.8726459999999999	1070.0	300.0	0.1	500.0	2.0	500.0	2608.813
438	0.23564699999999997	0.292	0.5463640000000001	0.852274	0.26942699999999997	0.888583	1032.0	300.0	0.1	5.0	2.0	100.0	1177.738
439	0.263228	0.313	0.536131	0.8489129999999999	0.300479	0.8891709999999999	251.0	20.0	0.49	1.0	100.0	500.0	9882.959
440	0.166426	0.22699999999999998	0.514733	0.8364209999999999	0.200542	0.8838469999999999	150.0	20.0	0.1	10.0	50.0	100.0	920.6619999999999
441	0.0050479999999999995	0.057999999999999996	0.471656	0.804346	0.030122000000000003	0.873028	705.0	100.0	0.03	50.0	100.0	100.0	707.238
442	2.5e-05	0.006	0.46199700000000005	0.790565	0.000993	0.872647	915.0	300.0	0.01	5.0	10.0	100.0	544.143
443	0.027752	0.15	0.392689	0.762731	0.048368	0.8727159999999999	300.0	50.0	0.01	1.0	2.0	100.0	653.345
444	0.235792	0.276	0.516791	0.839936	0.27160700000000004	0.8871129999999999	878.0	100.0	0.49	50.0	2.0	500.0	10868.517
445	0.21053899999999998	0.257	0.537956	0.848283	0.24302600000000002	0.886862	1052.0	300.0	0.1	10.0	50.0	500.0	6724.007
446	0.212786	0.259	0.5376529999999999	0.8482299999999999	0.24575999999999998	0.8870530000000001	449.0	50.0	0.1	10.0	10.0	500.0	4684.633
447	0.004790999999999999	0.055999999999999994	0.473207	0.805483	0.029968	0.8730110000000001	1000.0	300.0	0.03	50.0	10.0	200.0	1158.121
448	0.280386	0.34700000000000003	0.543246	0.853008	0.315826	0.890117	1164.0	300.0	0.49	10.0	2.0	100.0	2508.08
449	0.268843	0.32899999999999996	0.556912	0.8582549999999999	0.305753	0.8904770000000001	788.0	100.0	0.25	1.0	50.0	500.0	9907.527
450	0.20494	0.253	0.532414	0.845777	0.23736999999999997	0.8864479999999999	453.0	50.0	0.1	10.0	100.0	100.0	906.398
451	0.24788600000000002	0.294	0.533999	0.8477600000000001	0.284014	0.888532	205.0	20.0	0.25	10.0	2.0	200.0	2870.2470000000003
452	0.0	0.0	0.462264	0.789896	0.0	0.8726450000000001	323.0	50.0	0.01	5.0	100.0	500.0	2287.411
453	0.28321	0.34700000000000003	0.550613	0.8558870000000001	0.31937600000000005	0.8906440000000001	1159.0	300.0	0.49	5.0	50.0	200.0	5473.911
454	0.005258	0.055999999999999994	0.47419799999999995	0.805988	0.030619	0.8730479999999999	1004.0	300.0	0.03	50.0	50.0	500.0	2752.313
455	0.16034600000000002	0.218	0.503384	0.8297559999999999	0.188169	0.8831709999999999	759.0	100.0	0.1	50.0	10.0	100.0	1437.266
456	0.257552	0.305	0.5437	0.852561	0.291605	0.8892979999999999	1111.0	300.0	0.25	10.0	50.0	200.0	3222.908
457	0.16308499999999998	0.225	0.513423	0.8356020000000001	0.19656400000000002	0.8835350000000001	141.0	20.0	0.1	5.0	100.0	100.0	1001.278
458	0.24990900000000002	0.28600000000000003	0.541223	0.851181	0.28525900000000004	0.888798	1114.0	300.0	0.25	10.0	100.0	200.0	2707.305
459	0.0	0.0	0.417804	0.76261	0.0	0.8726450000000001	713.0	100.0	0.03	500.0	10.0	500.0	2372.383
460	0.0	0.0	0.41643100000000005	0.762458	0.0	0.8726450000000001	116.0	20.0	0.03	500.0	50.0	500.0	1807.245
461	0.0	0.006	0.46785699999999997	0.7945479999999999	0.001198	0.8726450000000001	622.0	100.0	0.01	5.0	100.0	200.0	680.694
462	0.049116	0.134	0.500151	0.822894	0.100148	0.876257	384.0	50.0	0.03	10.0	2.0	100.0	722.118
463	2.4e-05	0.01	0.473096	0.798337	0.0009699999999999999	0.8726459999999999	308.0	50.0	0.01	1.0	50.0	500.0	2434.775
464	0.134824	0.188	0.46487399999999995	0.808358	0.15701400000000001	0.8806700000000001	239.0	20.0	0.25	500.0	100.0	500.0	5678.281
465	0.0	0.0	0.416127	0.761791	0.0	0.8726450000000001	119.0	20.0	0.03	500.0	100.0	500.0	2037.639
466	0.0	0.0	0.45282700000000004	0.790528	6e-06	0.8726450000000001	97.0	20.0	0.03	50.0	2.0	200.0	963.35
467	0.280202	0.345	0.544339	0.8534700000000001	0.315889	0.890186	565.0	50.0	0.49	10.0	2.0	200.0	3444.54
468	0.137234	0.18899999999999997	0.46483900000000006	0.808079	0.15771	0.880884	831.0	100.0	0.25	500.0	10.0	100.0	970.57
469	0.280889	0.35200000000000004	0.553867	0.856768	0.316927	0.890934	793.0	100.0	0.25	5.0	2.0	200.0	3925.0559999999996
470	0.29845900000000003	0.376	0.553218	0.856814	0.33456199999999997	0.8915299999999999	553.0	50.0	0.49	5.0	2.0	200.0	5248.146
471	0.272353	0.324	0.5465220000000001	0.853932	0.307613	0.8899389999999999	563.0	50.0	0.49	5.0	100.0	500.0	12119.726
472	0.0	0.057	0.450564	0.795059	0.028872000000000002	0.8726450000000001	1079.0	300.0	0.1	500.0	100.0	500.0	3425.685
473	0.0	0.0	0.424968	0.7642260000000001	0.0	0.8726450000000001	339.0	50.0	0.01	50.0	10.0	100.0	429.061
474	0.26021700000000003	0.316	0.541906	0.8520459999999999	0.29512	0.889387	804.0	100.0	0.25	10.0	2.0	100.0	2063.494
475	0.27979699999999996	0.34700000000000003	0.544983	0.8532770000000001	0.316562	0.89018	865.0	100.0	0.49	10.0	2.0	200.0	3596.89
476	4.9e-05	0.059000000000000004	0.448353	0.794393	0.030202	0.872649	474.0	50.0	0.1	500.0	50.0	100.0	735.4110000000001
477	0.0	0.0	0.43288000000000004	0.770122	0.0	0.8726450000000001	347.0	50.0	0.01	50.0	100.0	500.0	3663.1859999999997
478	0.216295	0.264	0.53962	0.849467	0.25059899999999996	0.8872	429.0	50.0	0.1	1.0	100.0	100.0	1560.39
479	0.21616300000000002	0.254	0.514785	0.8378530000000001	0.24640399999999998	0.886293	521.0	50.0	0.25	50.0	10.0	500.0	10661.803999999998
480	0.050689	0.138	0.50272	0.824541	0.103442	0.8763540000000001	388.0	50.0	0.03	10.0	10.0	200.0	1391.618
481	0.234971	0.29100000000000004	0.5468310000000001	0.8523219999999999	0.269336	0.888597	1035.0	300.0	0.1	5.0	10.0	100.0	2031.161
482	0.00427	0.054000000000000006	0.47023000000000004	0.8034359999999999	0.028695	0.8729690000000001	696.0	100.0	0.03	50.0	2.0	100.0	575.9590000000001
483	0.0	0.0	0.41648999999999997	0.758405	0.0	0.8726450000000001	38.0	20.0	0.01	50.0	2.0	500.0	1241.502
484	0.204707	0.253	0.5325	0.845981	0.23790100000000003	0.8863780000000001	1053.0	300.0	0.1	10.0	100.0	100.0	1038.509
485	0.266584	0.319	0.5508460000000001	0.8556870000000001	0.301604	0.890075	499.0	50.0	0.25	5.0	50.0	200.0	3215.664
486	0.000516	0.069	0.45058100000000006	0.7958649999999999	0.04108	0.8726799999999999	169.0	20.0	0.1	500.0	2.0	200.0	1191.232
487	0.0	0.0	0.41296499999999997	0.760228	0.0	0.8726450000000001	1011.0	300.0	0.03	500.0	10.0	100.0	766.176
488	0.000223	0.057999999999999996	0.44834399999999996	0.794186	0.029934	0.872658	1077.0	300.0	0.1	500.0	100.0	100.0	611.578
489	0.0	0.0	0.429908	0.767555	0.0	0.8726450000000001	26.0	20.0	0.01	10.0	2.0	500.0	1433.394
490	0.271047	0.325	0.539713	0.8506290000000001	0.30751100000000003	0.8897120000000001	248.0	20.0	0.49	1.0	50.0	500.0	12961.383
